BMC, ecology2, 999999, 4995991, ABMC, 32, 3, 1, 32, 4, 4.385128977902e+04, 4.077410935115e+03, 9.298269117423e-02
BMC, ecology2, 999999, 4995991, ABMC, 32, 3, 2, 32, 5, 4.385128977902e+04, 4.075439989014e+03, 9.293774503671e-02
BMC, ecology2, 999999, 4995991, ABMC, 32, 3, 3, 32, 4, 4.385128977902e+04, 4.077509459902e+03, 9.298493796761e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 1, 1, 64, 5, 4.385128977902e+04, 4.106600782512e+03, 9.364834656418e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 1, 2, 64, 5, 4.385128977902e+04, 4.101208322397e+03, 9.352537503603e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 1, 3, 64, 5, 4.385128977902e+04, 4.108498058520e+03, 9.369161270338e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 2, 1, 64, 2, 4.385128977902e+04, 4.097024346785e+03, 9.342996220705e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 2, 2, 64, 2, 4.385128977902e+04, 4.097024346785e+03, 9.342996220705e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 2, 3, 64, 2, 4.385128977902e+04, 4.097024346785e+03, 9.342996220705e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 3, 1, 64, 5, 4.385128977902e+04, 4.090828520832e+03, 9.328867044611e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 3, 2, 64, 6, 4.385128977902e+04, 4.081746946147e+03, 9.308157107160e-02
BMC, ecology2, 999999, 4995991, ABMC, 64, 3, 3, 64, 5, 4.385128977902e+04, 4.088730142872e+03, 9.324081830833e-02
BMC, ecology2, 999999, 4995991, ABMC, 128, 1, 1, 128, 5, 4.385128977902e+04, 4.122852536537e+03, 9.401895719175e-02
BMC, ecology2, 999999, 4995991, ABMC, 128, 1, 2, 128, 5, 4.385128977902e+04, 4.120821693183e+03, 9.397264513653e-02
BMC, ecology2, 999999, 4995991, ABMC, 128, 1, 3, 128, 5, 4.385128977902e+04, 4.119787645850e+03, 9.394906436300e-02
