BMC, thermal2, 1228045, 8580313, LeidenCP, 1.250000000000e-03, 3, 7335, 6, 4.657354734334e+03, 4.470256684415e+02, 9.598273997599e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 1.500000000000e-03, 1, 8165, 6, 4.657354734334e+03, 4.464882828261e+02, 9.586735567608e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 1.500000000000e-03, 2, 8165, 7, 4.657354734334e+03, 4.465418812975e+02, 9.587886402674e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 1.500000000000e-03, 3, 8165, 6, 4.657354734334e+03, 4.465982597582e+02, 9.589096928046e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 2.000000000000e-03, 1, 9749, 6, 4.657354734334e+03, 4.458751148825e+02, 9.573569983739e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 2.000000000000e-03, 2, 9749, 7, 4.657354734334e+03, 4.458265228920e+02, 9.572526644908e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 2.000000000000e-03, 3, 9749, 6, 4.657354734334e+03, 4.458805794404e+02, 9.573687315534e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 5.000000000000e-04, 1, 2003, 6, 3.807206499221e+03, 2.912309459431e+02, 7.649465454597e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 5.000000000000e-04, 2, 2003, 6, 3.807206499221e+03, 2.912529506075e+02, 7.650043428616e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 5.000000000000e-04, 3, 2003, 6, 3.807206499221e+03, 2.911781707650e+02, 7.648079262961e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 7.500000000000e-04, 1, 2649, 6, 3.807206499221e+03, 2.932332963701e+02, 7.702059145730e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 7.500000000000e-04, 2, 2649, 7, 3.807206499221e+03, 2.931440927297e+02, 7.699716124924e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 7.500000000000e-04, 3, 2649, 6, 3.807206499221e+03, 2.931253558119e+02, 7.699223981466e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.000000000000e-03, 1, 3237, 6, 3.807206499221e+03, 2.945869652651e+02, 7.737614582381e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.000000000000e-03, 2, 3237, 6, 3.807206499221e+03, 2.946540833074e+02, 7.739377503366e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.000000000000e-03, 3, 3237, 6, 3.807206499221e+03, 2.945734286125e+02, 7.737259028969e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.250000000000e-03, 1, 3764, 6, 3.807206499221e+03, 2.957834313725e+02, 7.769040934160e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.250000000000e-03, 2, 3764, 7, 3.807206499221e+03, 2.959694384796e+02, 7.773926592639e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.250000000000e-03, 3, 3764, 6, 3.807206499221e+03, 2.957265649259e+02, 7.767547281358e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.500000000000e-03, 1, 4251, 6, 3.807206499221e+03, 2.968531675534e+02, 7.797138600549e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.500000000000e-03, 2, 4251, 7, 3.807206499221e+03, 2.969092163594e+02, 7.798610777224e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 1.500000000000e-03, 3, 4251, 6, 3.807206499221e+03, 2.968164986805e+02, 7.796175456762e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 2.000000000000e-03, 1, 5224, 6, 3.807206499221e+03, 2.987716671379e+02, 7.847529867347e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 2.000000000000e-03, 2, 5224, 7, 3.807206499221e+03, 2.987093656035e+02, 7.845893456649e-02
BMC, tmt_sym, 726713, 5080961, LeidenCP, 2.000000000000e-03, 3, 5224, 6, 3.807206499221e+03, 2.988149926330e+02, 7.848667853823e-02
